course_id,user_id,role,section_id,status
07ITLA_t4_2016,104929,student,,active
07MATC_t4_2016,104929,student,,active
07REA_t4_2016,104929,student,,active
07SCI_COMBINED_T4,104929,student,07SCIC_t4_2016,active
GP-07SELA_t4_2016,104929,student,,active
09DRAA_t4_2016,110284,student,,active
09ENGD_t4_2016,110284,student,,active
09JAPA_t4_2016,110284,student,,active
09MATB_t4_2016,110284,student,,active
09REB_t4_2016,110284,student,,active
09SCI_COMBINED_T4,110284,student,09SCID_t4_2016,active
09VARB_t4_2016,110284,student,,active
GP-09SELB_t4_2016,110284,student,,active
07DTB_t4_2016,104320,student,,active
07ENGB_t4_2016,104320,student,,active
07HPEB_t4_2016,104320,student,,active
07HUMB_t4_2016,104320,student,,active
07MATB_t4_2016,104320,student,,active
07REB_t4_2016,104320,student,,active
07SCI_COMBINED_T4,104320,student,07SCIB_t4_2016,active
GP-07SELB_t4_2016,104320,student,,active
11ENG5B_t4_2016,102432,student,,active
11HEC4A_t4_2016,102432,student,,active
11MAA2A_t4_2016,102432,student,,active
11PDA_t4_2016,102432,student,,active
11PE_COMBINED_T4,102432,student,11PE3A_t4_2016,active
11RAE1A_t4_2016,102432,student,,active
11SCI21_COMBINED_T4,102432,student,11SCI217B_t4_2016,active
11SIS313C36A_t4_2016,102432,student,,active
12BIO_COMBINED_T4,103727,student,12BIO3A_t4_2016,active
12DAN6A_t4_2016,103727,student,,active
12ENG7E_t4_2016,103727,student,,active
12LST_COMBINED_T4,103727,student,12LST4B_t4_2016,active
12MAA_COMBINED_T4,103727,student,12MAA2A_t4_2016,active
12PD8B_t4_2016,103727,student,,active
12PE5A_t4_2016,103727,student,,active
12RAE1B_t4_2016,103727,student,,active
11ACC_COMBINED_T4,103348,student,11ACC7B_t4_2016,active
11BIO_COMBINED_T4,103348,student,11BIO5A_t4_2016,active
11ENG4A_t4_2016,103348,student,,active
11ITS3A_t4_2016,103348,student,,active
11MAB2A_t4_2016,103348,student,,active
11PDA_t4_2016,103348,student,,active
11RAE1A_t4_2016,103348,student,,active
11SIS313C36A_t4_2016,103348,student,,active
12BIO_COMBINED_T4,113578,student,12BIO6B_t4_2016,active
12CHE_COMBINED_T4,113578,student,12CHE7B_t4_2016,active
12ENG5C_t4_2016,113578,student,,active
12JAP4A_t4_2016,113578,student,,active
12LST_COMBINED_T4,113578,student,12LST3A_t4_2016,active
12MAB2B_t4_2016,113578,student,,active
12PD8B_t4_2016,113578,student,,active
12RAE1B_t4_2016,113578,student,,active
09DRAA_t4_2016,107901,student,,active
09ENGA_t4_2016,107901,student,,active
09JAPA_t4_2016,107901,student,,active
09MATD_t4_2016,107901,student,,active
09REA_t4_2016,107901,student,,active
09SCI_COMBINED_T4,107901,student,09SCIA_t4_2016,active
09VARB_t4_2016,107901,student,,active
GP-09SELA_t4_2016,107901,student,,active
09DRAA_t4_2016,109847,student,,active
09ENGA_t4_2016,109847,student,,active
09HPE_COMBINED_T4,109847,student,09HPEC_t4_2016,active
09ICTB_t4_2016,109847,student,,active
09MATB_t4_2016,109847,student,,active
09RED_t4_2016,109847,student,,active
09SCI_COMBINED_T4,109847,student,09SCIA_t4_2016,active
GP-09SELD_t4_2016,109847,student,,active
10BUSC_t4_2016,103331,student,,active
10ENGC_t4_2016,103331,student,,active
10HPE_COMBINED_T4,103331,student,10HPEC2B_t4_2016,active
10ICTC_t4_2016,103331,student,,active
10MATB_t4_2016,103331,student,,active
10PHYD_t4_2016,103331,student,,active
10RED_t4_2016,103331,student,,active
10SEL_COMBINED_T4,103331,student,GP-10SELD_t4_2016,active
07ENGC_t4_2016,109826,student,,active
07HPEA_t4_2016,109826,student,,active
07HUMC_t4_2016,109826,student,,active
07ITLA_t4_2016,109826,student,,active
07MATE_t4_2016,109826,student,,active
07REA_t4_2016,109826,student,,active
07SCI_COMBINED_T4,109826,student,07SCIC_t4_2016,active
GP-07SELA_t4_2016,109826,student,,active
11ENG7E_t4_2016,103771,student,,active
11ITS3A_t4_2016,103771,student,,active
11LST_COMBINED_T4,103771,student,11LST4B_t4_2016,active
11MAA2B_t4_2016,103771,student,,active
11PDC_t4_2016,103771,student,,active
11PE_COMBINED_T4,103771,student,11PE5B_t4_2016,active
11RAE1C_t4_2016,103771,student,,active
11SCI21_COMBINED_T4,103771,student,11SCI216A_t4_2016,active
09BUSB_t4_2016,108890,student,,active
09ENGC_t4_2016,108890,student,,active
09HISD_t4_2016,108890,student,,active
09HPE_COMBINED_T4,108890,student,09HPED_t4_2016,active
09MATC_t4_2016,108890,student,,active
09REB_t4_2016,108890,student,,active
09SCI_COMBINED_T4,108890,student,09SCIC_t4_2016,active
GP-09SELB_t4_2016,108890,student,,active
07ENGA_t4_2016,104689,student,,active
07HUMA_t4_2016,104689,student,,active
07ICTC_t4_2016,104689,student,,active
07MATA_t4_2016,104689,student,,active
07REC_t4_2016,104689,student,,active
07SCI_COMBINED_T4,104689,student,07SCIA_t4_2016,active
07VARC_t4_2016,104689,student,,active
GP-07SELC_t4_2016,104689,student,,active
11DRA5A_t4_2016,103552,student,,active
11ENG4A_t4_2016,103552,student,,active
11GEO6A_t4_2016,103552,student,,active
11ITL3A_t4_2016,103552,student,,active
11MAA2A_t4_2016,103552,student,,active
11PDD_t4_2016,103552,student,,active
11RAE1D_t4_2016,103552,student,,active
11SCI21_COMBINED_T4,103552,student,11SCI217B_t4_2016,active
11BIO_COMBINED_T4,103394,student,11BIO5A_t4_2016,active
11ENG6D_t4_2016,103394,student,,active
11ITS3A_t4_2016,103394,student,,active
11MAB2C_t4_2016,103394,student,,active
11MAC7A_t4_2016,103394,student,,active
11PDD_t4_2016,103394,student,,active
11RAE1D_t4_2016,103394,student,,active
11VAR4A_t4_2016,103394,student,,active
10BIOD_t4_2016,103380,student,,active
10BUSB_t4_2016,103380,student,,active
10ENGC_t4_2016,103380,student,,active
10HPE_COMBINED_T4,103380,student,10HPEC2B_t4_2016,active
10MATE_t4_2016,103380,student,,active
10REB_t4_2016,103380,student,,active
10VARC2A_t4_2016,103380,student,,active
10SEL_COMBINED_T4,103380,student,GP-10SELB_t4_2016,active
10BUSB_t4_2016,103401,student,,active
10ENGC_t4_2016,103401,student,,active
10HPE_COMBINED_T4,103401,student,10HPEE_t4_2016,active
10MATB_t4_2016,103401,student,,active
10PHYD_t4_2016,103401,student,,active
10RED_t4_2016,103401,student,,active
10TEXB_t4_2016,103401,student,,active
10SEL_COMBINED_T4,103401,student,GP-10SELD_t4_2016,active
07ENGB_t4_2016,109249,student,,active
07HUMB_t4_2016,109249,student,,active
07ICTC_t4_2016,109249,student,,active
07MATB_t4_2016,109249,student,,active
07MUSC_t4_2016,109249,student,,active
07REC_t4_2016,109249,student,,active
07SCI_COMBINED_T4,109249,student,07SCIB_t4_2016,active
GP-07SELC_t4_2016,109249,student,,active
10BUSC_t4_2016,103317,student,,active
10CHED_t4_2016,103317,student,,active
10ENGD_t4_2016,103317,student,,active
10ICTC_t4_2016,103317,student,,active
10JAPC2A_t4_2016,103317,student,,active
10MATA_t4_2016,103317,student,,active
10REC_t4_2016,103317,student,,active
10SEL_COMBINED_T4,103317,student,GP-10SELC_t4_2016,active
10ENGC_t4_2016,103435,student,,active
10HPE_COMBINED_T4,103435,student,10HPED_t4_2016,active
10ICTB_t4_2016,103435,student,,active
10MATD_t4_2016,103435,student,,active
10PHYD_t4_2016,103435,student,,active
10REC_t4_2016,103435,student,,active
10VARC2A_t4_2016,103435,student,,active
10SEL_COMBINED_T4,103435,student,GP-10SELC_t4_2016,active
08ENGC_t4_2016,109596,student,,active
08HPE_COMBINED_T4,109596,student,08HPED_t4_2016,active
08HUM_COMBINED_T4,109596,student,08HUMC_t4_2016,active
08MATA_t4_2016,109596,student,,active
08RED_t4_2016,109596,student,,active
08SCI_COMBINED_T4,109596,student,08SCIC_t4_2016,active
08VARD_t4_2016,109596,student,,active
GP-08SELD_t4_2016,109596,student,,active
08ENGD_t4_2016,109545,student,,active
08HUM_COMBINED_T4,109545,student,08HUMC_t4_2016,active
08ICTC_t4_2016,109545,student,,active
08ITLC_t4_2016,109545,student,,active
08MATC_t4_2016,109545,student,,active
08REC_t4_2016,109545,student,,active
08SCI_COMBINED_T4,109545,student,08SCID_t4_2016,active
GP-08SELC_t4_2016,109545,student,,active
11ENG4A_t4_2016,103325,student,,active
11ITS3A_t4_2016,103325,student,,active
11MAA2B_t4_2016,103325,student,,active
11PDD_t4_2016,103325,student,,active
11PE_COMBINED_T4,103325,student,11PE5B_t4_2016,active
11RAE1D_t4_2016,103325,student,,active
11SCI21_COMBINED_T4,103325,student,11SCI217B_t4_2016,active
11SIS313C36A_t4_2016,103325,student,,active
10BIOD_t4_2016,103495,student,,active
10BUSB_t4_2016,103495,student,,active
10ENGB_t4_2016,103495,student,,active
10HPE_COMBINED_T4,103495,student,10HPEE_t4_2016,active
10MATC_t4_2016,103495,student,,active
10REB_t4_2016,103495,student,,active
10TEXB_t4_2016,103495,student,,active
10SEL_COMBINED_T4,103495,student,GP-10SELB_t4_2016,active
10ENGC_t4_2016,103433,student,,active
10FTECB_t4_2016,103433,student,,active
10HPE_COMBINED_T4,103433,student,10HPEE_t4_2016,active
10ICTB_t4_2016,103433,student,,active
10MATB_t4_2016,103433,student,,active
10PHYD_t4_2016,103433,student,,active
10REB_t4_2016,103433,student,,active
10SEL_COMBINED_T4,103433,student,GP-10SELB_t4_2016,active
07DAND_t4_2016,111389,student,,active
07ENGB_t4_2016,111389,student,,active
07HUMB_t4_2016,111389,student,,active
07JAPD_t4_2016,111389,student,,active
07MATC_t4_2016,111389,student,,active
07RED_t4_2016,111389,student,,active
07SCI_COMBINED_T4,111389,student,07SCIB_t4_2016,active
GP-07SELD_t4_2016,111389,student,,active
09BUSA_t4_2016,109723,student,,active
09ENGC_t4_2016,109723,student,,active
09GEOA_t4_2016,109723,student,,active
09JAPA_t4_2016,109723,student,,active
09MATD_t4_2016,109723,student,,active
09RED_t4_2016,109723,student,,active
09SCI_COMBINED_T4,109723,student,09SCIC_t4_2016,active
GP-09SELD_t4_2016,109723,student,,active
11ENG5B_t4_2016,103790,student,,active
11ITS3A_t4_2016,103790,student,,active
11MAA2B_t4_2016,103790,student,,active
11PDB_t4_2016,103790,student,,active
11RAE1B_t4_2016,103790,student,,active
11SCI21_COMBINED_T4,103790,student,11SCI217B_t4_2016,active
11VAR4A_t4_2016,103790,student,,active
09ENGB_t4_2016,111951,student,,active
09FTECB_t4_2016,111951,student,,active
09HPE_COMBINED_T4,111951,student,09HPEC_t4_2016,active
09JAPA_t4_2016,111951,student,,active
09MATB_t4_2016,111951,student,,active
09REA_t4_2016,111951,student,,active
09SCI_COMBINED_T4,111951,student,09SCIB_t4_2016,active
GP-09SELA_t4_2016,111951,student,,active
12ACC_COMBINED_T4,103277,student,12ACC3A_t4_2016,active
12CHE_COMBINED_T4,103277,student,12CHE4A_t4_2016,active
12ENG7E_t4_2016,103277,student,,active
12MAB2A_t4_2016,103277,student,,active
12MAC5A_t4_2016,103277,student,,active
12PD8C_t4_2016,103277,student,,active
12RAE1C_t4_2016,103277,student,,active
12VAR6B_t4_2016,103277,student,,active
10ENGD_t4_2016,103641,student,,active
10HPE_COMBINED_T4,103641,student,10HPED_t4_2016,active
10JAPC2A_t4_2016,103641,student,,active
10MATA_t4_2016,103641,student,,active
10PHYD_t4_2016,103641,student,,active
10REB_t4_2016,103641,student,,active
10VARC2A_t4_2016,103641,student,,active
10SEL_COMBINED_T4,103641,student,GP-10SELB_t4_2016,active
12BIO_COMBINED_T4,103506,student,12BIO6B_t4_2016,active
12CHE_COMBINED_T4,103506,student,12CHE7B_t4_2016,active
12ENG3A_t4_2016,103506,student,,active
12JAP4A_t4_2016,103506,student,,active
12MAB2A_t4_2016,103506,student,,active
12MAC5A_t4_2016,103506,student,,active
12PD8B_t4_2016,103506,student,,active
12RAE1B_t4_2016,103506,student,,active
07ENGA_t4_2016,104307,student,,active
07HPEA_t4_2016,104307,student,,active
07HUMA_t4_2016,104307,student,,active
07ITLA_t4_2016,104307,student,,active
07MATA_t4_2016,104307,student,,active
07REA_t4_2016,104307,student,,active
07SCI_COMBINED_T4,104307,student,07SCIA_t4_2016,active
GP-07SELA_t4_2016,104307,student,,active
12BIO_COMBINED_T4,103715,student,12BIO6B_t4_2016,active
12ENG5C_t4_2016,103715,student,,active
12JAP4A_t4_2016,103715,student,,active
12MAA_COMBINED_T4,103715,student,12MAA2A_t4_2016,active
12MHIS7A_t4_2016,103715,student,,active
12PD8C_t4_2016,103715,student,,active
12RAE1C_t4_2016,103715,student,,active
08ENGC_t4_2016,108097,student,,active
08HUM_COMBINED_T4,108097,student,08HUMB_t4_2016,active
08ICTC_t4_2016,108097,student,,active
08ITLC_t4_2016,108097,student,,active
08MATD_t4_2016,108097,student,,active
08REC_t4_2016,108097,student,,active
08SCI_COMBINED_T4,108097,student,08SCIC_t4_2016,active
GP-08SELC_t4_2016,108097,student,,active
09BUSA_t4_2016,104201,student,,active
09ENGB_t4_2016,104201,student,,active
09HPE_COMBINED_T4,104201,student,09HPEC_t4_2016,active
09ICTB_t4_2016,104201,student,,active
09MATD_t4_2016,104201,student,,active
09REA_t4_2016,104201,student,,active
09SCI_COMBINED_T4,104201,student,09SCIB_t4_2016,active
GP-09SELA_t4_2016,104201,student,,active
08DRAB_t4_2016,104725,student,,active
08ENGC_t4_2016,104725,student,,active
08HPE_COMBINED_T4,104725,student,08HPEB_t4_2016,active
08HUM_COMBINED_T4,104725,student,08HUMD_t4_2016,active
08MATD_t4_2016,104725,student,,active
08REB_t4_2016,104725,student,,active
08SCI_COMBINED_T4,104725,student,08SCIC_t4_2016,active
GP-08SELB_t4_2016,104725,student,,active
12BIO_COMBINED_T4,103455,student,12BIO3A_t4_2016,active
12ENG7E_t4_2016,103455,student,,active
12MAA_COMBINED_T4,103455,student,12MAA2B_t4_2016,active
12MUS5A_t4_2016,103455,student,,active
12MUSEXT4A_t4_2016,103455,student,,active
12PD8B_t4_2016,103455,student,,active
12RAE1B_t4_2016,103455,student,,active
11ACC_COMBINED_T4,103638,student,11ACC7B_t4_2016,active
11CHE_COMBINED_T4,103638,student,11CHE4A_t4_2016,active
11ENG6D_t4_2016,103638,student,,active
11LST_COMBINED_T4,103638,student,11LST3A_t4_2016,active
11MAB2C_t4_2016,103638,student,,active
11PDC_t4_2016,103638,student,,active
11PHY5A_t4_2016,103638,student,,active
11RAE1C_t4_2016,103638,student,,active
10BUSB_t4_2016,103324,student,,active
10ENGB_t4_2016,103324,student,,active
10HISD_t4_2016,103324,student,,active
10ICTC_t4_2016,103324,student,,active
10ISCID_t4_2016,103324,student,,active
10MATE_t4_2016,103324,student,,active
10REC_t4_2016,103324,student,,active
10SEL_COMBINED_T4,103324,student,GP-10SELC_t4_2016,active
08ENGA_t4_2016,104146,student,,active
08HPE_COMBINED_T4,104146,student,08HPED_t4_2016,active
08HUM_COMBINED_T4,104146,student,08HUME_t4_2016,active
08MATA_t4_2016,104146,student,,active
08MUSD_t4_2016,104146,student,,active
08RED_t4_2016,104146,student,,active
08SCI_COMBINED_T4,104146,student,08SCIB_t4_2016,active
GP-08SELD_t4_2016,104146,student,,active
10ENGC_t4_2016,113408,student,,active
10FTECB_t4_2016,113408,student,,active
10HISE_t4_2016,113408,student,,active
10HPE_COMBINED_T4,113408,student,10HPEC2B_t4_2016,active
10ISCID_t4_2016,113408,student,,active
10MATA_t4_2016,113408,student,,active
10REB_t4_2016,113408,student,,active
10SEL_COMBINED_T4,113408,student,GP-10SELB_t4_2016,active
08DANB_t4_2016,109579,student,,active
08ENGE_t4_2016,109579,student,,active
08HPE_COMBINED_T4,109579,student,08HPEB_t4_2016,active
08HUM_COMBINED_T4,109579,student,08HUMB_t4_2016,active
08MATC_t4_2016,109579,student,,active
08REB_t4_2016,109579,student,,active
08SCI_COMBINED_T4,109579,student,08SCIE_t4_2016,active
GP-08SELB_t4_2016,109579,student,,active
07ENGB_t4_2016,115288,student,,active
07FTECB_t4_2016,115288,student,,active
07HPEB_t4_2016,115288,student,,active
07HUMB_t4_2016,115288,student,,active
07MATC_t4_2016,115288,student,,active
07REB_t4_2016,115288,student,,active
07SCI_COMBINED_T4,115288,student,07SCIB_t4_2016,active
GP-07SELB_t4_2016,115288,student,,active
12BIO_COMBINED_T4,103411,student,12BIO3A_t4_2016,active
12DRA6A_t4_2016,103411,student,,active
12ENG4B_t4_2016,103411,student,,active
12MAA_COMBINED_T4,103411,student,12MAA2A_t4_2016,active
12PD8C_t4_2016,103411,student,,active
12RAE1C_t4_2016,103411,student,,active
12SIS310C_COMBINED_T4,103411,student,12SIS310C37B_t4_2016,active
12VAR5A_t4_2016,103411,student,,active
10BUSB_t4_2016,103260,student,,active
10CHED_t4_2016,103260,student,,active
10DRAB_t4_2016,103260,student,,active
10ENGB_t4_2016,103260,student,,active
10HISD_t4_2016,103260,student,,active
10MATB_t4_2016,103260,student,,active
10REA_t4_2016,103260,student,,active
10SEL_COMBINED_T4,103260,student,GP-10SELA_t4_2016,active
12BIO_COMBINED_T4,103596,student,12BIO3A_t4_2016,active
12CHE_COMBINED_T4,103596,student,12CHE7B_t4_2016,active
12ENG6D_t4_2016,103596,student,,active
12JAP4A_t4_2016,103596,student,,active
12MAB2A_t4_2016,103596,student,,active
12MAC5A_t4_2016,103596,student,,active
12PD8B_t4_2016,103596,student,,active
12RAE1B_t4_2016,103596,student,,active
10ENGA_t4_2016,103464,student,,active
10GEOA_t4_2016,103464,student,,active
10HPE_COMBINED_T4,103464,student,10HPED_t4_2016,active
10ISCID_t4_2016,103464,student,,active
10ITLC2A_t4_2016,103464,student,,active
10MATC_t4_2016,103464,student,,active
10RED_t4_2016,103464,student,,active
10SEL_COMBINED_T4,103464,student,GP-10SELD_t4_2016,active
12ACC_COMBINED_T4,103709,student,12ACC3A_t4_2016,active
12CHE_COMBINED_T4,103709,student,12CHE4A_t4_2016,active
12ENG6D_t4_2016,103709,student,,active
12ITS7A_t4_2016,103709,student,,active
12MAA_COMBINED_T4,103709,student,12MAA2A_t4_2016,active
12PD8A_t4_2016,103709,student,,active
12PE5A_t4_2016,103709,student,,active
12RAE1A_t4_2016,103709,student,,active
09ENGD_t4_2016,102433,student,,active
09FTECB_t4_2016,102433,student,,active
09MATA_t4_2016,102433,student,,active
09REA_t4_2016,102433,student,,active
09SCI_COMBINED_T4,102433,student,09SCID_t4_2016,active
09VARB_t4_2016,102433,student,,active
GP-09SELA_t4_2016,102433,student,,active
11ACC_COMBINED_T4,103736,student,11ACC5A_t4_2016,active
11ENG4A_t4_2016,103736,student,,active
11LST_COMBINED_T4,103736,student,11LST3A_t4_2016,active
11MAB2C_t4_2016,103736,student,,active
11MAC7A_t4_2016,103736,student,,active
11MHIS6B_t4_2016,103736,student,,active
11PDD_t4_2016,103736,student,,active
11RAE1D_t4_2016,103736,student,,active
11BIO_COMBINED_T4,103318,student,11BIO6B_t4_2016,active
11ENG7E_t4_2016,103318,student,,active
11ITS3A_t4_2016,103318,student,,active
11MAA2B_t4_2016,103318,student,,active
11MHIS4A_t4_2016,103318,student,,active
11PDC_t4_2016,103318,student,,active
11PE_COMBINED_T4,103318,student,11PE5B_t4_2016,active
11RAE1C_t4_2016,103318,student,,active
07DAND_t4_2016,109719,student,,active
07ENGA_t4_2016,109719,student,,active
07HUMA_t4_2016,109719,student,,active
07JAPD_t4_2016,109719,student,,active
07MATB_t4_2016,109719,student,,active
07RED_t4_2016,109719,student,,active
07SCI_COMBINED_T4,109719,student,07SCIA_t4_2016,active
GP-07SELD_t4_2016,109719,student,,active
10BUSC_t4_2016,103508,student,,active
10ENGB_t4_2016,103508,student,,active
10HISD_t4_2016,103508,student,,active
10ICTC_t4_2016,103508,student,,active
10ISCID_t4_2016,103508,student,,active
